Historia,Titulo Historia,Data-Lake,Chave,Titulo,Status,Data Criacao,Data Atualizacao,Quantidade Subtarefas,Categoria_Analise,Data Inicio Esperada,Data Fim Esperada
TOAWS-1167,[Brain] Emplacamento,Brain,TOAWS-2065,1.2 vw_veiculos_nao_emplacados,Done,2025-07-30T13:30:31.402-0300,2025-10-08T16:46:52.989-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1167,[Brain] Emplacamento,Brain,TOAWS-2064,1.1 vw_emplacamento_chassi,Done,2025-07-30T13:30:24.055-0300,2025-10-06T15:16:48.125-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1167,[Brain] Emplacamento,Brain,TOAWS-1293,[13]data-lake-brain_envia_email_bi_store_emplacamento_montadora- Não tem Staging - Olhar descrição item 13 na história/INTEGRAÇÃO BISTORE,Done,2025-07-15T16:59:04.918-0300,2025-11-25T15:44:51.885-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1165,[Brain] - Despesa Frete,Brain,TOAWS-5781,Runbook,Done,2026-02-16T09:32:34.507-0300,2026-02-16T17:29:23.844-0300,0,Desenvolvimento/Outros,2025-12-15,2026-02-06
TOAWS-1165,[Brain] - Despesa Frete,Brain,TOAWS-5728,[StoryBug] Processo Despesa_Frete não está executando no automático e não está carregando as devidas tabelas.,Done,2026-02-09T13:35:41.456-0300,2026-02-10T14:51:46.701-0300,0,Story Bug,2025-12-15,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-5659,[Storybug] Bloco 1 - VW_VEICULO_PRODUTO_PSA - Carga diária com problema,Done,2026-01-22T11:03:46.479-0300,2026-02-04T14:19:05.139-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-5652,[Storybug Dimensões] data-lake-brain-carga_exportacao_vme e data-lake-brain-dimensaocorporativa-pais,Canceled,2026-01-21T09:05:42.155-0300,2026-01-22T16:21:36.500-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-5651,[Storybug Dimensões] data-lake-brain_dimensaocorporativa_mesa_programacao,Done,2026-01-21T09:04:38.304-0300,2026-02-04T14:22:26.897-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-5650,[Storybug Dimensões] carga_dimensaocorporativa_cliente_fornecedor,Canceled,2026-01-21T09:02:58.730-0300,2026-02-04T14:22:49.101-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-5649,[Storybug Dimensões] data-lake-brain-especificacao_tecnica,Done,2026-01-21T08:59:27.837-0300,2026-01-26T15:57:23.235-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1165,[Brain] - Despesa Frete,Brain,TOAWS-5638,9 [Preparo PRD] Validação do Processo em PRD. (Responsável: Stellantis-Quem homologou / Apoio: DEV que desenvolveu / Quem desenvolveu).Adicionar evidência na história que o processo Rodou.,Done,2026-01-20T10:00:53.984-0300,2026-02-19T20:58:00.499-0300,0,Desenvolvimento/Outros,2025-12-15,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-5627,Preparo para PRD - Bloco 3 -  [18] [22] [8] [23] [12](9 passos),Done,2026-01-20T09:43:07.559-0300,2026-03-05T15:45:19.333-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-5626,Runbook Bloco 3 - [18] [22] [8] [23] [12],Done,2026-01-20T09:42:11.915-0300,2026-02-04T17:30:42.491-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-5395,Homologação 14/11 - [15]data-lake-brain-carga_estabelecimento_producao,Done,2025-12-23T15:26:28.114-0300,2026-01-21T06:05:47.448-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-5173,[Storybug] dag material_tipo_transporte - regra atualização dimensao,Done,2025-12-17T17:23:17.560-0300,2026-02-04T14:24:16.686-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-5172,Preparo PRD (9 passos) - Bloco 2 - [3] [16] [17] [1] [19],Done,2025-12-17T16:41:21.828-0300,2026-03-05T15:44:55.142-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-5171,Bloco 2: Runbook [3] [16] [17] [1] [19],Done,2025-12-17T16:40:39.904-0300,2026-02-04T14:21:35.992-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1165,[Brain] - Despesa Frete,Brain,TOAWS-5029,8 [Preparo Ambiente]Analisar no Power BI as tabelas a serem comparadas (BIG QUERY X SNOWFLAKE) (Responsavel: ONGOING),Done,2025-12-17T10:56:56.026-0300,2026-02-20T09:18:18.686-0300,0,Desenvolvimento/Outros,2025-12-15,2026-02-06
TOAWS-1165,[Brain] - Despesa Frete,Brain,TOAWS-5028,7 [Preparo Ambiente]Cópiar tabelas (Responsavel: STELLANTIS/Apoio: DEV),Done,2025-12-17T10:56:54.633-0300,2026-02-19T20:39:00.368-0300,0,Desenvolvimento/Outros,2025-12-15,2026-02-06
TOAWS-1165,[Brain] - Despesa Frete,Brain,TOAWS-5027,6 [Preparo Ambiente]Executar processo em PROD (Responsavel: DEVOPS/ Apoio: DEV),Done,2025-12-17T10:56:53.303-0300,2026-02-18T10:16:02.229-0300,0,Desenvolvimento/Outros,2025-12-15,2026-02-06
TOAWS-1165,[Brain] - Despesa Frete,Brain,TOAWS-5026,"5 [Preparo Ambiente]Listar Processos Fora do Framework (Lambda, Glue, Kafka, Snowflake, Airflow) (Responsavel: DEV/Apoio: DEVOPS)",Done,2025-12-17T10:56:51.816-0300,2026-02-16T12:34:57.099-0300,0,Desenvolvimento/Outros,2025-12-15,2026-02-06
TOAWS-1165,[Brain] - Despesa Frete,Brain,TOAWS-5025,4 [Preparo Ambiente]Incrementar no Power BI as tabelas a serem comparadas (BIG QUERY X SNOWFLAKE) (Responsavel: ONGOING),Done,2025-12-17T10:56:50.497-0300,2026-02-19T20:56:03.196-0300,0,Desenvolvimento/Outros,2025-12-15,2026-02-06
TOAWS-1165,[Brain] - Despesa Frete,Brain,TOAWS-5024,3 [Preparo Ambiente]Garantir chegada e acessos das interfaces em produção (Responsavel: STELLANTIS),Done,2025-12-17T10:56:48.897-0300,2026-02-19T20:38:06.439-0300,0,Desenvolvimento/Outros,2025-12-15,2026-02-06
TOAWS-1165,[Brain] - Despesa Frete,Brain,TOAWS-5023,2 [Preparo Ambiente]Estruturar a Entrada do Lakehousein ou Lakehouseout garantindo a execução correta do processo em PROD (Responsavel: STELLANTIS/ Apoio: DEV),Done,2025-12-17T10:56:47.554-0300,2026-02-19T20:38:01.126-0300,0,Desenvolvimento/Outros,2025-12-15,2026-02-06
TOAWS-1165,[Brain] - Despesa Frete,Brain,TOAWS-5022,1 [Preparo Ambiente] Verificar Execução Baseada em Eventos e Stagings que executam em outras DAGs (Responsavel: STELLANTIS/ Apoio: DEV),Done,2025-12-17T10:56:46.183-0300,2026-02-19T20:37:52.610-0300,0,Desenvolvimento/Outros,2025-12-15,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-4755,[StoryBug] Inconsistências na Dimensao_Regional,Done,2025-12-11T06:20:34.938-0300,2025-12-17T16:52:15.443-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-4720,[Storybug] [8]carga_dimensaocorporativa_embalagem - dados stage,Done,2025-12-10T09:38:41.070-0300,2025-12-15T16:59:33.403-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-4719,[Storybug] [8]carga_dimensaocorporativa_embalagem- tabelas,Done,2025-12-10T08:32:36.397-0300,2025-12-17T09:47:09.029-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-4561,[Storybug] material tipo transporte - carga,Done,2025-12-08T11:36:17.069-0300,2026-02-04T14:25:21.521-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-4443,[Storybug] material_tipo_transporte - erro na execução,Done,2025-12-05T09:18:47.858-0300,2025-12-08T08:31:49.264-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-4442,[Storybug] dag material_tipo_transporte - tabelas,Done,2025-12-04T16:46:20.677-0300,2025-12-18T08:25:58.209-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-4402,Preparo PRD (9 passos) - Bloco 1 - [4] [20] [5]  [9]  [25] [14],Done,2025-12-04T11:47:41.313-0300,2026-02-06T10:42:10.512-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-4400,Bloco 1: Runbook [4] [20] [5]  [9] [10] [25] [14],Done,2025-12-04T10:39:56.709-0300,2026-02-10T11:07:09.301-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-4326,Homologação - 17/11 - [19]data-lake-brain-carga_regional,Done,2025-12-02T08:18:12.836-0300,2025-12-17T15:23:24.748-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-4193,[Storybug] Homologação Dimensões - Carga Causal,Done,2025-11-27T16:31:59.414-0300,2026-02-04T14:26:27.527-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-4149,[Storybug] razao_bloqueio_obt - carga,Done,2025-11-27T10:24:05.575-0300,2026-02-04T14:27:13.473-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-4146,[Storybug] razao bloqueio obt - tabelas,Done,2025-11-26T17:30:28.953-0300,2025-12-04T09:29:37.056-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-4144,[StoryBug/dag cliente] Divergência vw_cliente,Done,2025-11-26T16:32:29.134-0300,2025-11-28T09:10:18.840-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-4143,[StoryBug/dag cliente] Divergência vw_cliente,Done,2025-11-26T16:00:18.828-0300,2025-11-28T09:07:43.277-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-4142,[StoryBug/dag cliente] Divergência vw_cliente,Done,2025-11-26T13:41:13.952-0300,2025-11-28T09:06:26.320-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3710,[StoryBug /dag cliente] Divergências na vw_cliente,Done,2025-11-17T14:22:44.235-0300,2025-11-27T01:30:38.691-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3709,[Storybug] - Divergências vw_produto,Done,2025-11-17T14:08:50.673-0300,2025-12-02T22:51:22.436-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3708,[StoryBug /dag cliente] Divergências na vw_cliente,Canceled,2025-11-17T14:07:52.693-0300,2026-02-04T14:31:21.638-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3699,[StoryBug /dag cliente] Divergências na vw_cliente,Done,2025-11-17T14:02:08.977-0300,2025-11-27T01:29:56.991-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3690,[StoryBug /dag cliente] Divergências na vw_cliente,Done,2025-11-17T13:56:26.476-0300,2025-11-27T01:29:27.631-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3689,[StoryBug /dag cliente] Divergências na vw_cliente,Done,2025-11-17T13:52:46.042-0300,2025-11-27T01:29:00.365-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3672,[StoryBug /dag cliente] Divergências na vw_cliente,Done,2025-11-17T13:40:23.114-0300,2025-11-27T01:27:04.525-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3655,[StoryBug /dag cliente] Divergências na vw_cliente,Canceled,2025-11-17T11:26:11.105-0300,2026-02-04T14:31:15.549-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3654,[StoryBug /dag cliente] Divergências na vw_cliente,Done,2025-11-17T11:14:56.110-0300,2025-11-27T01:26:37.572-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3653,[StoryBug /dag cliente] Divergências na vw_cliente,Done,2025-11-17T11:08:43.794-0300,2025-11-27T01:25:51.302-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3652,Homologação - 17/11 -[26]data-lake-brain-especificacao_tecnica,Done,2025-11-17T10:06:22.670-0300,2026-01-26T16:02:18.369-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3651,Homologação - 17/11 -[22]data-lake-brain-dimensaocorporativa-cliente-psa,Done,2025-11-17T10:06:11.067-0300,2025-12-11T17:12:04.245-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3650,Homologação - 17/11 -[6]data-lake-brain-17/11 -carga_dimensaocorporativa_cliente_fornecedor,Done,2025-11-17T10:05:58.352-0300,2026-01-26T16:02:14.199-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3649,Homologação -17/11 - [25]data-lake-brain-dimensaocorporativa-veiculo-produto-psa,Done,2025-11-17T10:03:28.615-0300,2025-12-03T09:18:55.797-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3648,Homologação -17/11 - [24] data-lake-brain-dimensaocorporativa-pais,Done,2025-11-17T10:03:26.424-0300,2026-01-26T16:23:53.878-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3647,Homologação -17/11 -[28]data-lake-brain_dimensaocorporativa_mesa_programacao,Done,2025-11-17T10:03:24.385-0300,2026-01-26T16:01:53.386-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3646,Homologação -17/11 -[23]data-lake-brain-dimensaocorporativa-concessionaria-psa,Done,2025-11-17T10:03:22.612-0300,2025-12-18T14:22:30.888-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3645,Homologação -17/11 -[12]data-lake-brain-carga_dimensaocorporativa_material_tipo_transporte,Done,2025-11-17T10:03:20.873-0300,2025-12-19T17:25:53.807-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3644,Homologação -17/11 -[11]data-lake-brain-carga_dimensaocorporativa_material_fornecedor,Done,2025-11-17T10:03:19.118-0300,2026-01-30T09:59:59.009-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3643,Homologação -17/11 -[8]data-lake-brain-carga_dimensaocorporativa_embalagem,Done,2025-11-17T10:03:17.132-0300,2025-12-17T14:11:39.700-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3642,Homologação - 17/11 - [7]data-lake-brain-carga_dimensaocorporativa_desenho_embalagem,Done,2025-11-17T10:03:15.434-0300,2026-01-30T10:56:48.597-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3639,[StoryBug /dag cliente] Divergências na vw_cliente ,Done,2025-11-17T08:56:24.138-0300,2025-11-26T13:44:35.551-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3638,Homologação - 14/11 [18]data-lake-brain-carga_razao_bloqueio_obt,Done,2025-11-14T17:51:32.923-0300,2025-12-04T16:44:37.119-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3637,Homologação - 14/11 -[21]data-lake-brain-cliente_preposto,Done,2025-11-14T17:50:54.872-0300,2026-01-30T10:08:57.362-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3636,Homologação - 14/11 - [29] - Novas mapeadas pelo Hernani,Done,2025-11-14T17:40:18.075-0300,2026-02-04T14:24:41.076-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3635,Homologação - 14/11 [15]data-lake-brain-carga_estabelecimento_producao,Done,2025-11-14T17:29:05.884-0300,2025-11-25T09:44:59.505-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3634,Homologação - 14/11 - [20]data-lake-brain-carga_tempo,Done,2025-11-14T17:28:48.818-0300,2025-11-25T16:19:11.596-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3627,[RN-FMK] -  Divergências vw_municipio,Done,2025-11-14T09:33:15.742-0300,2026-02-06T10:51:47.853-0300,0,RN-FMK,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3626,Homologação - 14/11 - [16]data-lake-brain-carga_municipio,Done,2025-11-14T09:31:46.290-0300,2025-12-04T16:34:44.562-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3610,Homologação - 07/11 [14]data-lake-brain-carga_empresa,Done,2025-11-12T14:57:17.619-0300,2025-12-03T17:12:50.486-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3605,[StoryBug /dag cliente] Erro ao copiar dados de produção,Done,2025-11-11T09:39:49.248-0300,2025-11-17T09:16:05.218-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3602,[StoryBug] descrição,Canceled,2025-11-10T17:19:15.128-0300,2025-11-10T17:34:47.721-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3596,[StoryBug] Inconsistências na Dimensao_Concessionaria,Done,2025-11-10T09:22:10.212-0300,2025-12-02T22:52:35.735-0300,0,Story Bug,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3595,Homologação [17]data-lake-brain-carga_produto - 07/11/25,Done,2025-11-07T15:31:33.943-0300,2025-12-05T08:57:05.482-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3592,Homologação [10]data-lake-brain-carga_dimensaocorporativa_material - 07/11,Done,2025-11-07T09:24:48.766-0300,2025-12-02T16:09:29.450-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3514,Homologação 29/10 - [5] carga_dimensaocorporativa_causal e [9] carga_dimensaocorporativa_estabelecimento,Done,2025-10-29T10:04:26.501-0300,2025-11-28T16:17:11.689-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3239,Homologação [1] carga_cliente [2] carga_cliente_crm - 27/10,Done,2025-10-27T16:22:03.671-0300,2025-12-11T15:47:18.703-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3048,4 [Preparo Ambiente]Incrementar no Power BI as tabelas a serem comparadas (BIG QUERY X SNOWFLAKE) (Responsavel: ONGOING),Done,2025-10-27T10:56:49.722-0300,2025-12-04T14:38:58.229-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3001,Homologação 21/10 - [4] data-lake-brain-carga_desenho_peca,Done,2025-10-24T17:17:15.988-0300,2025-11-04T10:43:06.579-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-3000,Homologação 20/10 - [3] data-lake-brain-carga_concessionaria,Done,2025-10-24T17:17:03.382-0300,2025-12-05T08:57:37.883-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-2931,Ajustar evento para disparar dag,Done,2025-10-24T09:19:27.812-0300,2025-11-04T09:22:06.930-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-2642,DOC TESTE [29] - Novas mapeadas pelo Hernani,Done,2025-10-02T10:56:13.676-0300,2025-11-17T14:59:07.309-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-2641,DOC TESTE [28]data-lake-brain_dimensaocorporativa_mesa_programacao,Done,2025-10-02T10:55:36.906-0300,2025-11-14T21:54:03.088-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-2640,DOC TESTE [26]data-lake-brain-especificacao_tecnica,Done,2025-10-02T10:55:06.584-0300,2025-11-10T16:45:43.797-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-2639,DOC TESTE [25]data-lake-brain-dimensaocorporativa-veiculo-produto-psa,Done,2025-10-02T10:50:55.754-0300,2025-11-17T14:59:12.807-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-2638,DOC TESTE [24]data-lake-brain-carga_exportacao_vme e data-lake-brain-dimensaocorporativa-pais,Done,2025-10-02T10:50:35.717-0300,2025-11-17T14:59:23.149-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-2637,DOC TESTE [23]data-lake-brain-dimensaocorporativa-concessionaria-psa,Done,2025-10-02T10:45:06.792-0300,2025-11-17T14:59:30.362-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-2636,DOC TESTE [22]data-lake-brain-dimensaocorporativa-cliente-psa,Done,2025-10-02T10:44:45.366-0300,2025-11-10T16:38:53.195-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-2635,DOC TESTE [21]data-lake-brain-cliente_preposto,Done,2025-10-02T10:41:37.806-0300,2025-11-14T17:52:01.482-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-2634,DOC TESTE [20]data-lake-brain-carga_tempo,Done,2025-10-02T10:41:18.070-0300,2025-11-14T17:30:33.118-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-2633,DOC TESTE [19]data-lake-brain-carga_regional,Done,2025-10-02T10:40:52.225-0300,2025-11-17T09:26:18.461-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-2632,DOC TESTE [17]data-lake-brain-carga_produto,Done,2025-10-02T10:39:36.605-0300,2025-11-07T15:28:13.925-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-2631,DOC TESTE [16]data-lake-brain-carga_municipio,Done,2025-10-02T10:38:28.256-0300,2025-11-08T15:42:34.596-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-2630,DOC TESTE [15]data-lake-brain-carga_estabelecimento_producao,Done,2025-10-02T10:38:08.752-0300,2025-11-14T17:30:27.353-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-2629,DOC TESTE [14]data-lake-brain-carga_empresa,Done,2025-10-02T10:37:37.149-0300,2025-11-08T20:00:46.797-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-2628,DOC TESTE [12]data-lake-brain-carga_dimensaocorporativa_material_tipo_transporte,Done,2025-10-02T10:34:42.475-0300,2025-11-14T21:54:11.266-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1166,[Brain] -Dimensões,Brain,TOAWS-2627,DOC TESTE [11]data-lake-brain-carga_dimensaocorporativa_material_fornecedor,Done,2025-10-02T10:34:17.511-0300,2025-11-14T20:38:04.544-0300,0,Desenvolvimento/Outros,2025-08-25,2026-02-06
TOAWS-1165,[Brain] - Despesa Frete,Brain,TOAWS-2342,Homologação 18/12/25,Done,2025-08-15T14:52:07.191-0300,2026-02-10T14:52:04.159-0300,0,Desenvolvimento/Outros,2025-12-15,2026-02-06
TOAWS-1165,[Brain] - Despesa Frete,Brain,TOAWS-2341,Documento de teste,Done,2025-08-15T14:52:05.055-0300,2025-12-18T18:03:32.107-0300,0,Desenvolvimento/Outros,2025-12-15,2026-02-06
TOAWS-1165,[Brain] - Despesa Frete,Brain,TOAWS-2340,1.3 tb_despesa_frete,Done,2025-08-15T14:52:02.056-0300,2025-12-16T08:53:52.112-0300,0,Desenvolvimento/Outros,2025-12-15,2026-02-06
TOAWS-1165,[Brain] - Despesa Frete,Brain,TOAWS-2339,1.2 vw_despesa_frete,Done,2025-08-15T14:51:56.742-0300,2025-12-16T13:44:58.461-0300,0,Desenvolvimento/Outros,2025-12-15,2026-02-06
TOAWS-1165,[Brain] - Despesa Frete,Brain,TOAWS-2338,1.1 tb_stg_despesa_frete,Done,2025-08-15T14:51:52.245-0300,2025-12-16T08:53:50.031-0300,0,Desenvolvimento/Outros,2025-12-15,2026-02-06
TOAWS-1165,[Brain] - Despesa Frete,Brain,TOAWS-1248,[1] data-lake-brain-carga-despesa-frete,Done,2025-07-15T16:41:30.117-0300,2025-12-16T13:45:02.489-0300,0,Desenvolvimento/Outros,2025-12-15,2026-02-06
